objectID,department,objectName,title,final_group
452735,Islamic Art,Vase,Vase,vase
546649,Egyptian Art,Jar,Jar,jar
547756,Egyptian Art,Jar,Jar,jar
549136,Egyptian Art,"Canopic Jar, Ruiu, human head, Hapy",Canopic Jar of Ruiu,jar
250804,Greek and Roman Art,Amphoriskos,Terracotta amphoriskos (oil flask),amphora
245548,Greek and Roman Art,"Hydria, Hadra (foot)",Terracotta foot of Hadra hydria (water jar),jar
254629,Greek and Roman Art,Oinochoe,Terracotta oinochoe (jug),pitcher
244857,Greek and Roman Art,Alabastron,Terracotta alabastron (perfume vase),flask
240403,Greek and Roman Art,Askos in the form of an animal,Askos in the form of an animal,pitcher
240048,Greek and Roman Art,Jug,Jug,jug
254881,Greek and Roman Art,Neck-amphora,Terracotta  neck-amphora (jar),amphora
255627,Greek and Roman Art,Panathenaic prize amphora,Terracotta Panathenaic prize amphora (jar),amphora
253052,Greek and Roman Art,Squat lekythos,Terracotta squat lekythos (oil flask),flask
240086,Greek and Roman Art,Jug,Terracotta jug with trough spout,jug
250077,Greek and Roman Art,Vase,Vase,vase
245612,Greek and Roman Art,Neck-amphora,Terracotta neck-amphora (jar),amphora
240335,Greek and Roman Art,False-necked jar,Terracotta stirrup jar,jar
254633,Greek and Roman Art,Oinochoe,Oinochoe,pitcher
248182,Greek and Roman Art,Lekythos,Terracotta lekythos (oil flask),flask
254346,Greek and Roman Art,Neck-amphora,Neck-amphora,amphora
255156,Greek and Roman Art,Pelike,Terracotta pelike (wine jar),jar
245598,Greek and Roman Art,Stamnos,Terracotta stamnos,jar
250747,Greek and Roman Art,Askos in the form of a duck,Terracotta duck-askos (flask with spout and handle),pitcher
251401,Greek and Roman Art,Askos in the form of a lobster claw,Terracotta vase in the form of a lobster claw,pitcher
248705,Greek and Roman Art,Guttus,Terracotta guttus (flask with handle and vertical spout),flask
254923,Greek and Roman Art,Situla,Terracotta situla (bucket),vessel
247949,Greek and Roman Art,Nolan neck-amphora with triple handles,Terracotta Nolan neck-amphora (jar),amphora
247256,Greek and Roman Art,Lekythos,Terracotta lekythos (oil jar),flask
240129,Greek and Roman Art,Jug,Jug,jug
250239,Greek and Roman Art,Vase,Vase,vase
246223,Greek and Roman Art,Oinochoe,Oinochoe,pitcher
240128,Greek and Roman Art,"Flask, head-shaped",Terracotta head-shaped flask,flask
246560,Greek and Roman Art,Squat lekythos,Squat lekythos,flask
240667,Greek and Roman Art,Amphoriskos,Amphoriskos,amphora
247192,Greek and Roman Art,Alabastron,Terracotta alabastron (perfume vase),flask
240351,Greek and Roman Art,Pithoid jar,Terracotta pithoid jar,jar
240117,Greek and Roman Art,Jug,Terracotta jug,jug
247584,Greek and Roman Art,Lekythos,Terracotta lekythos (oil flask),flask
254957,Greek and Roman Art,Squat lekythos,Terracotta squat lekythos (oil flask),flask
254247,Greek and Roman Art,Alabastron,Terracotta alabastron (perfume vase),flask
248709,Greek and Roman Art,"Vase, relief",Terracotta relief probably from a funnel vase,vase
255316,Greek and Roman Art,Epichysis,Epichysis,pitcher
240486,Greek and Roman Art,"Flask, lentoid",Terracotta lentoid flask,flask
247635,Greek and Roman Art,"Jug, side-beaked",Terracotta side-spouted jug,jug
240539,Greek and Roman Art,Jug,Jug,jug
247250,Greek and Roman Art,Lekythos,Lekythos,flask
239963,Greek and Roman Art,"Jug, miniature","Jug, miniature",jug
254186,Greek and Roman Art,Lekythos,Terracotta lekythos (oil flask),flask
240161,Greek and Roman Art,Vase,Vase,vase
240256,Greek and Roman Art,Oinochoe,Oinochoe,pitcher
247235,Greek and Roman Art,Oinochoe,Terracotta oinochoe (jug),pitcher
251134,Greek and Roman Art,"Hydria, kalpis",Terracotta hydria: kalpis (water jar),jar
247188,Greek and Roman Art,Alabastron,Terracotta alabastron (perfume vase),flask
240763,Greek and Roman Art,Vase in the form of a bird,Vase in the form of a bird,vase
247093,Greek and Roman Art,Oinochoe,Terracotta oinochoe (jug),pitcher
254329,Greek and Roman Art,Aryballos,Terracotta aryballos (oil flask),flask
240489,Greek and Roman Art,Flask,Flask,flask
240668,Greek and Roman Art,Juglet in the form of a horn,Terracotta vase in the shape of a horn,jug
244838,Greek and Roman Art,Nicosthenic neck-amphora,Terracotta Nicosthenic neck-amphora (jar),amphora
256912,Greek and Roman Art,Aidoion,Terracotta vase in the form of a phallus,vase
240634,Greek and Roman Art,Jug,Terracotta jug,jug
244828,Greek and Roman Art,Squat lekythos,Terracotta squat lekythos (oil flask),flask
246241,Greek and Roman Art,Neck-amphora with lid,Terracotta neck-amphora (jar) with lid,amphora
247308,Greek and Roman Art,Pelike,Terracotta pelike (jar),jar
247324,Greek and Roman Art,Lekythos,Lekythos,flask
248732,Greek and Roman Art,Nolan neck-amphora,Terracotta Nolan neck-amphora (jar),amphora
246979,Greek and Roman Art,Rhyton in the form of a deer's head,Terracotta rhyton (vase for libations or drinking),vase
240484,Greek and Roman Art,"Jug, barrel-shaped",Terracotta barrel-shaped jug,jug
240478,Greek and Roman Art,Juglet,Juglet,jug
910531,Greek and Roman Art,False-necked jar,Terracotta stirrup jar,jar
244729,Greek and Roman Art,Vase,Terracotta alabastron (jar),flask
891616,Ancient West Asian Art,Jug,Jug with Assyrian-inspired decoration,jug
310603,The Michael C. Rockefeller Wing,Vessel,Painted Animal Vessel,vessel
308539,The Michael C. Rockefeller Wing,Bottle,Stirrup Spout Bottle with Sleeping Warrior,bottle
309302,The Michael C. Rockefeller Wing,Vessel,Vessel with Handle,vessel
316176,The Michael C. Rockefeller Wing,Bottle,Bottle in the shape of a monkey,bottle
310387,The Michael C. Rockefeller Wing,Vessel,Vessel: Footed Base,vessel
315038,The Michael C. Rockefeller Wing,Vessel,Vessel,vessel
312160,The Michael C. Rockefeller Wing,Vessel,Shell Vessel,vessel
319800,The Michael C. Rockefeller Wing,Bottle,Bottle with female figure,bottle
315682,The Michael C. Rockefeller Wing,Bottle,Stirrup Spout Bottle with Fanged Deity,bottle
312582,The Michael C. Rockefeller Wing,Vessel,Tripod brazier with date glyph,pot
310361,The Michael C. Rockefeller Wing,Vessel,Cylindrical Vessel,vessel
316764,The Michael C. Rockefeller Wing,Vessel,Female effigy vessel,vessel
314165,The Michael C. Rockefeller Wing,Vessel,Vessel,vessel
313362,The Michael C. Rockefeller Wing,Vessel,Fish Vessel,vessel
833901,The Michael C. Rockefeller Wing,Jug,Pitcher,pitcher
317619,The Michael C. Rockefeller Wing,Vessel,Turkey Vessel,vessel
318345,The Michael C. Rockefeller Wing,Censer,Censer with seated king,vessel
310594,The Michael C. Rockefeller Wing,Vessel,Herder with llama,vessel
319065,The Michael C. Rockefeller Wing,Vessel,Turtle Vessel,vessel
314859,The Michael C. Rockefeller Wing,Vessel,Vessel: Zoomorphic,vessel
316710,The Michael C. Rockefeller Wing,Jar,Bottle with ritual scene,bottle
315062,The Michael C. Rockefeller Wing,Vessel,Figure Vessel,vessel
312814,The Michael C. Rockefeller Wing,Vessel,Ceramic Painted Vessel,vessel
310384,The Michael C. Rockefeller Wing,Vessel,Vessel with footed base,vessel
313361,The Michael C. Rockefeller Wing,Vessel,Painted Vessel in the Form of a Seated Woman,vessel
309304,The Michael C. Rockefeller Wing,Bottle,Stirrup Spout Bottle with Cat,bottle
313289,The Michael C. Rockefeller Wing,Kero,Hand with beaker,beaker
310543,The Michael C. Rockefeller Wing,Bottle,Bottle with hummingbirds,bottle
318628,The Michael C. Rockefeller Wing,Vessel,Cylinder Vessel,vessel
313314,The Michael C. Rockefeller Wing,Vessel,Cylindrical Vessel,vessel
446195,Islamic Art,Beaker,Beaker,beaker
453306,Islamic Art,Ewer,"Ewer with Arabic Proverb, ""Devotion Fortifies Action""",pitcher
449924,Islamic Art,Vessel,Spheroconical Vessel,vessel
449873,Islamic Art,Ewer,Ewer,pitcher
449884,Islamic Art,Ewer,Ewer,pitcher
449879,Islamic Art,Ewer,Ewer,pitcher
255648,Greek and Roman Art,Askos in the form of a bull,Terracotta askos (flask  with a spout and handle over the top),pitcher
247352,Greek and Roman Art,Oinochoe,Terracotta oinochoe (jug),pitcher
254427,Greek and Roman Art,Lekythos,Lekythos,flask
240785,Greek and Roman Art,Jug,Terracotta jug,jug
250076,Greek and Roman Art,Vase,Vase,vase
247282,Greek and Roman Art,Neck-amphora,Terracotta neck-amphora (jar) with twisted handles,amphora
245571,Greek and Roman Art,"Hydria, Hadra",Terracotta Hadra hydria (water jar),jar
251271,Greek and Roman Art,"Hydria, miniature","Hydria, miniature",jar
251100,Greek and Roman Art,"Amphora, Type B",Terracotta amphora (jar),amphora
255062,Greek and Roman Art,Vase with strainer and spout,"Terracotta vase with strainer, spout, and three handles",vessel
253050,Greek and Roman Art,Alabastron in the form of a woman,Terracotta alabastron (perfume vase) in the form of a woman holding a dove,flask
241816,Greek and Roman Art,Vase in the form of a sleeping black African boy,Terracotta vase in the form of a sleeping Black African youth,vase
240221,Greek and Roman Art,Jug,Terracotta jug,jug
254198,Greek and Roman Art,Alabastron in the form of a hare,Terracotta alabastron (perfume vase) in the shape of a hare,flask
254183,Greek and Roman Art,Nolan neck-amphora with triple handles,Terracotta Nolan neck-amphora (jar),amphora
256203,Greek and Roman Art,Jug,Terracotta beak-spouted jug,jug
240394,Greek and Roman Art,Amphora,Amphora,amphora
247348,Greek and Roman Art,"Hydria, kalpis",Terracotta hydria: kalpis (water jar),jar
255333,Greek and Roman Art,Bottle,Bottle,bottle
246636,Greek and Roman Art,Vase,Vase,vase
255461,Greek and Roman Art,Rhyton in the form of a deer's head,Terracotta rhyton (vase for libations or drinking),vase
253196,Greek and Roman Art,Vase in the form of a basket,Terracotta vase in the form of a basket,vase
254268,Greek and Roman Art,Lekythos,Terracotta lekythos (oil flask),flask
240442,Greek and Roman Art,Juglet,Juglet,jug
256549,Greek and Roman Art,Jar,Terracotta jar,jar
250572,Greek and Roman Art,Jug,Jug,jug
240815,Greek and Roman Art,Jug,Terracotta jug,jug
244759,Greek and Roman Art,Amphoriskos,Terracotta amphoriskos (oil flask),amphora
256602,Greek and Roman Art,Neck-amphora with twisted handles,Terracotta neck-amphora with twisted handles (jar),amphora
248300,Greek and Roman Art,Stamnos,Terracotta stamnos (jar),jar
240140,Greek and Roman Art,Jug,Jug,jug
251022,Greek and Roman Art,Alabastron,Terracotta alabastron (perfume vase),flask
244860,Greek and Roman Art,Hydria,Hydria,jar
255193,Greek and Roman Art,"Hydria, kalpis",Terracotta hydria: kalpis (water jar),jar
240015,Greek and Roman Art,Krater,Terracotta krater,vessel
246123,Greek and Roman Art,Lekythos,Terracotta lekythos (oil flask) with an owl,flask
246116,Greek and Roman Art,Lekythos,Terracotta pointed aryballos (oil flask),flask
240437,Greek and Roman Art,Jug,Jug,jug
254246,Greek and Roman Art,Aryballos in the form of a helmeted head,Terracotta aryballos in the form of a helmeted head,flask
254396,Greek and Roman Art,Lekythos,Terracotta lekythos (oil flask) with a bird,flask
254307,Greek and Roman Art,Squat lekythos,Terracotta squat lekythos (oil flask),flask
254559,Greek and Roman Art,Lekythos,Lekythos,flask
240118,Greek and Roman Art,Jug,Terracotta jug,jug
239990,Greek and Roman Art,"Vase, miniature","Vase, miniature",vase
252556,Greek and Roman Art,Vase in the form of a monkey,Terracotta vase in the shape of a monkey,vase
248515,Greek and Roman Art,Kalathos,Terracotta kalathos (vase with flaring lip),vase
240926,Greek and Roman Art,Amphora,Terracotta amphora,amphora
912990,Greek and Roman Art,Vase,Polychrome terracotta head vase,vase
251104,Greek and Roman Art,"Oinochoe, miniature",Terracotta oinochoe: chous (jug),pitcher
240332,Greek and Roman Art,False-necked jar,Terracotta stirrup jar,jar
254634,Greek and Roman Art,Amphora,Terracotta amphora (jug),amphora
240072,Greek and Roman Art,Amphoriskos,Amphoriskos,amphora
240328,Greek and Roman Art,Jug,Jug,jug
254616,Greek and Roman Art,"Hydria, kalpis",Terracotta hydria: kalpis (water jar),jar
240063,Greek and Roman Art,Strainer,Strainer,vessel
254561,Greek and Roman Art,"Amphora, Type B",Terracotta amphora (jar),amphora
254551,Greek and Roman Art,Amphora,Terracotta neck-amphora (jar),amphora
240790,Greek and Roman Art,Juglet,Juglet,jug
256207,Greek and Roman Art,Loutrophoros,Terracotta loutrophoros (ceremonial vase for water),vase
251128,Greek and Roman Art,Oinochoe,Oinochoe,pitcher
250238,Greek and Roman Art,Vase,Vase,vase
240298,Greek and Roman Art,"Krater, miniature","Krater, miniature",vessel
247582,Greek and Roman Art,Lekythos,Terracotta lekythos (oil flask),flask
252592,Greek and Roman Art,Situla,Terracotta situla (bucket),vessel
246571,Greek and Roman Art,Squat lekythos,Squat lekythos,flask
255289,Greek and Roman Art,Vase in the form of a pig,Terracotta vase in the form of a pig,vase
251763,Greek and Roman Art,"Jar, miniature",Terracotta miniature jar with two handles,jar
254378,Greek and Roman Art,Lekythos,Lekythos,flask
250550,Greek and Roman Art,Squat lekythos,Terracotta squat lekythos (oil flask),flask
240312,Greek and Roman Art,Oinochoe,Oinochoe,pitcher
244817,Greek and Roman Art,"Oinochoe, chous",Terracotta oinochoe: chous (jug),pitcher
240000,Greek and Roman Art,Jug,Jug,jug
244751,Greek and Roman Art,Stirrup jar,Terracotta stirrup jar,jar
247216,Greek and Roman Art,Neck-amphora,Terracotta neck-amphora (jar),amphora
247410,Greek and Roman Art,Funnel-jar,Terracotta funnel-jar,jar
240908,Greek and Roman Art,Spindle bottle,Terracotta spindle bottle,bottle
246122,Greek and Roman Art,Lebes gamikos,Lebes gamikos (jar associated with weddings),vessel
247207,Greek and Roman Art,Aryballos in the form of a siren,Terracotta vase in the form of a siren,flask
246939,Greek and Roman Art,Pelike,Terracotta pelike (jar),jar
240307,Greek and Roman Art,Amphoriskos,Amphoriskos,amphora
240065,Greek and Roman Art,Jug,Jug,jug
240436,Greek and Roman Art,Jug,Jug,jug
254352,Greek and Roman Art,Lekythos,Lekythos,flask
247212,Greek and Roman Art,Oinochoe,Terracotta oinochoe (jug),pitcher
9353,The American Wing,Vase,Vase,vase
9579,The American Wing,Vase,Vase,vase
4895,The American Wing,Vase,Vase,vase
5397,The American Wing,Mustard pot,Mustard Pot,pot
7742,The American Wing,Spill vase,Spill Vase,vase
5853,The American Wing,Pitcher,Pitcher,pitcher
9248,The American Wing,Vase,Vase,vase
13455,The American Wing,Ewer,Ewer,pitcher
2737,The American Wing,Cream pot,Creamer,pot
9582,The American Wing,Vase,Covered Vase,vase
2635,The American Wing,Cream pitcher,Cream Pitcher,pitcher
2636,The American Wing,Cream pitcher,Cream Pitcher,pitcher
5737,The American Wing,Pitcher,Pitcher,pitcher
5732,The American Wing,Pitcher,Pitcher,pitcher
9284,The American Wing,Vase,Vase,vase
19071,The American Wing,Vase,Vase,vase
20637,The American Wing,Pitcher,Pitcher,pitcher
3992,The American Wing,Cream pitcher,Cream Pitcher,pitcher
2561,The American Wing,Vase,Covered Vase,vase
5769,The American Wing,Pitcher,Pitcher,pitcher
9386,The American Wing,Vase,Vase,vase
8048,The American Wing,Syrup jug,Syrup Jug,jug
5848,The American Wing,Pitcher,Pitcher,pitcher
9202,The American Wing,Vase,Vase,vase
14371,The American Wing,Pitcher,Pitcher,pitcher
5762,The American Wing,Pitcher,Pitcher,pitcher
9286,The American Wing,Vase,Vase,vase
3761,The American Wing,Flower pot,Flower Pot,pot
16298,The American Wing,Pitcher,Pitcher,pitcher
8681,The American Wing,Toddy jug,Toddy Jug,jug
5860,The American Wing,Pitcher,Pitcher,pitcher
9246,The American Wing,Vase,Vase,vase
14828,The American Wing,Potpourri vase,Covered potpourri vase,vase
17732,The American Wing,Vase,Vase,vase
5726,The American Wing,Pitcher,Pitcher,pitcher
5850,The American Wing,Pitcher,Pitcher,pitcher
19001,The American Wing,Honey pot,Covered honey pot,pot
9257,The American Wing,Vase,Vase,vase
9506,The American Wing,Vase,Vase,vase
20730,The American Wing,Pitcher,Pitcher,pitcher
3563,The American Wing,Ewer,Ewer,pitcher
5783,The American Wing,Pitcher,Pitcher,pitcher
9584,The American Wing,Vase,Covered Vase,vase
7740,The American Wing,Spill vase,Spill Vase,vase
2432,The American Wing,Pitcher,Covered Pitcher,pitcher
3561,The American Wing,Ewer,Ewer,pitcher
18861,The American Wing,Pitcher,Pitcher,pitcher
9242,The American Wing,Vase,Vase,vase
449878,Islamic Art,Ewer,Ewer,pitcher
449056,Islamic Art,Jug,Jug,jug
252458,Greek and Roman Art,Jar,Terracotta jar,jar
254345,Greek and Roman Art,"Amphora, Type A",Terracotta amphora (jar),amphora
244862,Greek and Roman Art,Pelike,Pelike,jar
254422,Greek and Roman Art,"Amphora, miniature","Amphora, miniature",amphora
247952,Greek and Roman Art,Neck-pelike,Terracotta neck-pelike (wine jar),jar
254932,Greek and Roman Art,Nestoris,Terracotta nestoris (two-handled jar),jar
248832,Greek and Roman Art,Strainer,Terracotta hemispherical strainer,vessel
245557,Greek and Roman Art,"Hydria, Hadra",Terracotta Hadra hydria (water jar),jar
240124,Greek and Roman Art,Juglet,Juglet,jug
240428,Greek and Roman Art,Askos in the form of a duck,Terracotta duck-shaped askos (flask with spout and handle over the back),pitcher
255802,Greek and Roman Art,"Hydria, kalpis",Terracotta hydria: kalpis (water jar),jar
256616,Greek and Roman Art,Neck-amphora,Terracotta neck-amphora (jar),amphora
240291,Greek and Roman Art,"Jug, barrel-shaped","Jug, barrel-shaped",jug
244778,Greek and Roman Art,Pithoid jar,Terracotta pithoid jar,jar
251933,Greek and Roman Art,Nolan neck-amphora with triple handles,Terracotta Nolan neck-amphora (jar),amphora
255351,Greek and Roman Art,Guttus,Terracotta guttus (flask with handle and vertical spout),flask
253205,Greek and Roman Art,Oinochoe,Terracotta oinochoe (jug),pitcher
248096,Greek and Roman Art,"Oinochoe, chous",Terracotta oinochoe: chous (jug),pitcher
254303,Greek and Roman Art,Neck-amphora,Terracotta Nolan amphora (jar),amphora
240817,Greek and Roman Art,Juglet,Terracotta vessel,jug
251487,Greek and Roman Art,Lekythos,Terracotta lekythos (oil flask),flask
254983,Greek and Roman Art,"Amphora, Type A",Terracotta amphora (jar),amphora
249056,Greek and Roman Art,Lekythos,Lekythos,flask
253430,Greek and Roman Art,Lekythos,Terracotta lekythos (oil flask),flask
247198,Greek and Roman Art,Vase in the form of a fish,Terracotta vase in the form of a fish,vase
246239,Greek and Roman Art,Volute-krater,Terracotta volute-krater (container for mixing wine and water),vessel
255315,Greek and Roman Art,Epichysis,Epichysis,pitcher
247364,Greek and Roman Art,"Oinochoe, chous","Oinochoe, chous",pitcher
246156,Greek and Roman Art,Vase with lid,Terracotta amphora with lid,amphora
